"206"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"207"|"RT @Juan_C_Aldana: @Fabio_Macea #ConcejodeBogotá #RecuperemosBogota #CambioRadical Vamos a recuperar #Bogotá con @EnriquePenalosa http://t.…"
"208"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"209"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"210"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"211"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"212"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"213"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"214"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"215"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"216"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"217"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"218"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"219"|"Y #RecuperemosBogota también es azul! https://t.co/bbAxO9YaCT"
"220"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"221"|"RT @colombomosquita: 100 % Cierto
Populismo = Miseria
https://t.co/U9Vzg9cc2W
@RevistaSemana @BogotaAPie @EnriquePenalosa 
#RecuperemosBogo…"
"222"|"#NoTeVoyaNegarMiVoto porque te amo Bogotá!!! 
#RecuperemosBogota @EnriquePenalosa @EquipoxBogota  http://t.co/u2j8AEj2JP"
"223"|"RT @EnriquePenalosa: Llegó la hora! Convence a un votante que todavía no nos apoya de hacerlo y ganaremos contundentemente!! RecuperemosBog…"
"224"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"225"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"226"|"@jpmejiacalle 100% de acuerdo, el problema es que de hace unos años para acá parecen ser más los malos que los buenos. #RecuperemosBogotá"
"227"|"100 % Cierto
Populismo = Miseria
https://t.co/U9Vzg9cc2W
@RevistaSemana @BogotaAPie @EnriquePenalosa 
#RecuperemosBogota @BogotaET @Hora20"
"228"|"Ya sabes cual es el candidato del narcoserposamperismo liberal? #RecuperemosBogotá http://t.co/eBFwB1FUng"
"229"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"230"|"RT @Caromunozb: Quedan dos semanas para que #RecuperemosBogotá. http://t.co/1TAVoTwzrY"
"231"|"RT @robertohin: Este 25 de octubre #RecuperemosBogota: @robertohin #1 de Cambio Radical al Concejo y @EnriquePenalosa alcalde. http://t.co/…"
"232"|"Un mensaje que refleja el sentimiento de quienes amamos Bogotá y la sentimos propia. #RecuperemosBogota   https://t.co/7QQEORCYMp"
"233"|"#NoVoyANegarteMiVotoBogotá #RecuperemosBogotá http://t.co/4B8fIDTDo8"
"234"|"Quiero que la gente recupere el sentido d pertenencia y amor por mi ciudad, #RecuperemosBogotá con @EnriquePenalosa http://t.co/VTKD6VCtU0"
"235"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"236"|"RT @ZuluJairo: @Citytv @concejodebogota #uber debe seguir operando sin hostigamiento #RecuperemosBogota"
"237"|"@EnriquePenalosa revisar filas preferenciales en transmilenio, casos de mal trato entre ellas mi empleada con su bebe #recuperemosbogota"
"238"|"A todos los de @CanalCapital alistensen a buscar trabajo, porque ese canal es de Bta no de petro,ni Samuel, ni de clara #RecuperemosBogota"
"239"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"240"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"241"|"@Citytv @concejodebogota #uber debe seguir operando sin hostigamiento #RecuperemosBogota"
"242"|"RT @robertohin: Este 25 de octubre #RecuperemosBogota: @robertohin #1 de Cambio Radical al Concejo y @EnriquePenalosa alcalde. http://t.co/…"
"243"|"RT @robertohin: Este 25 de octubre #RecuperemosBogota: @robertohin #1 de Cambio Radical al Concejo y @EnriquePenalosa alcalde. http://t.co/…"
"244"|"RT @robertohin: Este 25 de octubre #RecuperemosBogota: @robertohin #1 de Cambio Radical al Concejo y @EnriquePenalosa alcalde. http://t.co/…"
"245"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"246"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"247"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"248"|"RT @robertohin: Este 25 de octubre #RecuperemosBogota: @robertohin #1 de Cambio Radical al Concejo y @EnriquePenalosa alcalde. http://t.co/…"
"249"|"RT @robertohin: Este 25 de octubre #RecuperemosBogota: @robertohin #1 de Cambio Radical al Concejo y @EnriquePenalosa alcalde. http://t.co/…"
"250"|"Este 25 de octubre #RecuperemosBogota: @robertohin #1 de Cambio Radical al Concejo y @EnriquePenalosa alcalde. http://t.co/Twlu9rsdFJ"
"251"|"RT @Caromunozb: Quedan dos semanas para que #RecuperemosBogotá. http://t.co/1TAVoTwzrY"
"252"|"RT @Caromunozb: Quedan dos semanas para que #RecuperemosBogotá. http://t.co/1TAVoTwzrY"
"253"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"254"|"RT @Caromunozb: Quedan dos semanas para que #RecuperemosBogotá. http://t.co/1TAVoTwzrY"
"255"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"256"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"257"|"RT @Caromunozb: Quedan dos semanas para que #RecuperemosBogotá. http://t.co/1TAVoTwzrY"
"258"|"Sigamos robando, que gane la corrupción, sigamos malgastando recursos públicos. #RecuperemosBogota ¡Que viva el despilfarro!"
"259"|"Quedan dos semanas para que #RecuperemosBogotá. http://t.co/1TAVoTwzrY"
"260"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"261"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"262"|"El SITP no funciona por la pésima gestión de la anterior y actual administración #RecuperemosBogotá http://t.co/MBbikFihv6"
"263"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"264"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"265"|"¡Qué linda esa propaganda de #recuperemosbogota con el logo de Cambio Radical al final!"
"266"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"267"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"268"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"269"|"@EnriquePenalosa #RecuperemosBogota (?)
Jajajajajajajajajajajajajaja http://t.co/Sgc2uuNvX6"
"270"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"271"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"272"|"RT @Fabio_Macea: Más hospitales de IV nivel #Sísepuede! #concejodebogota #CR45 #RecuperemosBogota  @PCambioRadical @Rodrigo_Lara_ http://t.…"
"273"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"274"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"275"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"276"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"277"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"278"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"279"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"280"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"281"|"Mirar min 10:38 y eso que era el año 2000 no había tanto carro como ahora #RecuperemosBogota https://t.co/Y6FnjxhN7Z https://t.co/YAWOQmW5qz"
"282"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"283"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"284"|"#recuperemosbogota Peñalosa alcalde https://t.co/3PtMgSksNE"
"285"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"286"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"287"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"288"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"289"|"Por esto y por muchas obras más...
#YoVotoPeñaloza 
Por que esto tiene que cambiar.!
#RecuperemosBogotá http://t.co/HiuApUx7Vj"
"290"|"#RecuperemosBogota
PORQUE
#LoQueEsConUribeEsConmigo"
"291"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"292"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"293"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"294"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"295"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"296"|"RT @GiordanoBrunoFi: #RecuperemosBogota
—Señor Cruz!Queda detenido por el Carrusel
—No puedo creer q mi cómplice Peñalosa me haya delatado …"
"297"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"298"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"299"|"RT @RodrigoBustosRo: Firmamos pacto de Agenda política de las mujeres diversas de #Usaquén  #RecuperemosBogotá http://t.co/KO8miMXnpO"
"300"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"301"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"302"|"RT @MarioRobertoP: Vean desde  el 10:38 #RecuperemosBogota https://t.co/1JMbziozcC"
"303"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"304"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"305"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"306"|"RT @RodrigoBustosRo: Firmamos pacto de Agenda política de las mujeres diversas de #Usaquén  #RecuperemosBogotá http://t.co/KO8miMXnpO"
"307"|"RT @MarioRobertoP: Vean desde  el 10:38 #RecuperemosBogota https://t.co/1JMbziozcC"
"308"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"309"|"RT @MarioRobertoP: Vean desde  el 10:38 #RecuperemosBogota https://t.co/1JMbziozcC"
"310"|"#RecuperemosBogota http://t.co/OUKg4RYJiq"
"311"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"312"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"313"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"314"|"RT @MarioRobertoP: Vean desde  el 10:38 #RecuperemosBogota https://t.co/1JMbziozcC"
"315"|"RT @MarioRobertoP: Vean desde  el 10:38 #RecuperemosBogota https://t.co/1JMbziozcC"
"316"|"Vean desde  el 10:38 #RecuperemosBogota https://t.co/1JMbziozcC"
"317"|"RT @EnriquePenalosa: Si cada uno de ustedes convence a una persona más de apoyarnos, no habrá maquinaria que nos pueda ganar! #RecuperemosB…"
"318"|"Esto es lo q hay q tener en cuenta el proximo 25 de Octubre http://t.co/wlAGcTmtEw @EquipoxBogota @EnriquePenalosa #RecuperemosBogota"
"319"|"RT @GiordanoBrunoFi: #RecuperemosBogota 
La Administración Peñalosa y su malversación de fondos del Distrito.

http://t.co/RcUCedgEXc"
"320"|"RT @ColombiaDerecha: Ya sabes cual es el candidato del narcoserposamperismo liberal? #RecuperemosBogotá http://t.co/y6iPSjdnTT"
"321"|"RT @ColombiaDerecha: Ya sabes cual es el candidato del narcoserposamperismo liberal? #RecuperemosBogotá http://t.co/y6iPSjdnTT"
"322"|"RT @rubenlawyer: @EnriquePenalosa #RecuperemosBogotá si cada uno puede convencer a un peñalosa que no vote por él, quedará algo de zona ver…"
"323"|"RT @EnriquePenalosa: No más política en la Alcaldía. Voy solamente a trabajar duro, en equipo con los ciudadanos! #RecuperemosBogotá"
"324"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"325"|"RT @EnriquePenalosa: Llegó la hora! Convence a un votante que todavía no nos apoya de hacerlo y ganaremos contundentemente!! RecuperemosBog…"
"326"|"#RecuperemosBogota alianza con @PartidoVerdeCol y @luciabastidasu entérate de como funciona en viernes  6:30pm http://t.co/wv43BF8vs3"
"327"|"RT @EnriquePenalosa: Nuestro triunfo enviará un mensaje contundente a Bogotá y a Colombia de que no queremos más de lo mismo! #RecuperemosB…"
"328"|"RT @EnriquePenalosa: Si cada uno de ustedes convence a una persona más de apoyarnos, no habrá maquinaria que nos pueda ganar! #RecuperemosB…"
"329"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"330"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"331"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"332"|"RT @ColombiaDerecha: Ya sabes cual es el candidato del narcoserposamperismo liberal? #RecuperemosBogotá http://t.co/y6iPSjdnTT"
"333"|"RT @ColombiaDerecha: Ya sabes cual es el candidato del narcoserposamperismo liberal? #RecuperemosBogotá http://t.co/y6iPSjdnTT"
"334"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"335"|"RT @ColombiaDerecha: Ya sabes cual es el candidato del narcoserposamperismo liberal? #RecuperemosBogotá http://t.co/y6iPSjdnTT"
"336"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"337"|"Por acá soñando con una Bogotá mejor #RecuperemosBogota https://t.co/oM9xDBqQRe"
"338"|"Ya sabes cual es el candidato del narcoserposamperismo liberal? #RecuperemosBogotá http://t.co/y6iPSjdnTT"
"339"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"340"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"341"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"342"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"343"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"344"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"345"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"346"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"347"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"348"|"Nosotros Somos El Verdadero Cambio @EnriquePenalosa @hosman_martinez @LuzMeibi #RecuperemosBogota http://t.co/VmPwOWnpOr"
"349"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"350"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"351"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"352"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"353"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"354"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"355"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"356"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"357"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"358"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"359"|"RT @GiordanoBrunoFi: #RecuperemosBogota 
Peñalosa, en compañía de Uribe, apoyó campaña de Álvaro Cruz. http://t.co/MDi69RQ2CQ 

https://t.c…"
"360"|"@EnriquePenalosa necesitamos que usted vuelva, para volver a tener andenes por donde caminar #RecuperemosBogota http://t.co/QABuJRsMTU"
"361"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"362"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"363"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"364"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"365"|"RT @EnriquePenalosa: Si cada uno de ustedes convence a una persona más de apoyarnos, no habrá maquinaria que nos pueda ganar! #RecuperemosB…"
"366"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"367"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"368"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"369"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"370"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"371"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"372"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"373"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"374"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"375"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"376"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"377"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"378"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"379"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"380"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"381"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"382"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"383"|"Acá están mis candidatos para que #RecuperemosBogotá --&gt; \"@hosman_martinezm 
@enriquepenal… http://t.co/tmLIq2FQMn http://t.co/udn96Jyh1H"
"384"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"385"|"RT @GiordanoBrunoFi: #RecuperemosBogota 
La Administración Peñalosa y su malversación de fondos del Distrito.

http://t.co/RcUCedgEXc"
"386"|"RT @EnriquePenalosa: Si cada uno de ustedes convence a una persona más de apoyarnos, no habrá maquinaria que nos pueda ganar! #RecuperemosB…"
"387"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"388"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"389"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"390"|"RT @GiordanoBrunoFi: #RecuperemosBogota 
La Administración Peñalosa y su malversación de fondos del Distrito.

http://t.co/RcUCedgEXc"
"391"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"392"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"393"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"394"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"395"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"396"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"397"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"398"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"399"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"400"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"401"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"402"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"403"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"404"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"405"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"406"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"407"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"408"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"409"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"410"|"RT @EnriquePenalosa: Publicidad entidades distritales no será para ensalzar obra gobierno, sino para promover cultura ciudadana #Recuperemo…"
"411"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
"412"|"RT @EnriquePenalosa: No usaremos Canal Capital para hacer política, sino para ilustrar buenas iniciativas barrios y promover cultura ciudad…"
